Kingdom	Phylum	Class	Order	Family	Genus	Species	0-12	0-13	0-22	0-23	0-32	0-33	0-42	0-43	0-52	0-53	0-62	0-63	0-72	0-73	0-82	0-83	21-11	21-12	21-13	21-21	21-22	21-23	21-31	21-32	21-33	21-41	21-42	21-43	21-51	21-52	21-53	21-61	21-62	21-63	21-71	21-72	21-73	21-81	21-82	21-83	35-11	35-12	35-21	35-22	35-23	35-31	35-32	35-33	35-41	35-42	35-43	35-51	35-52	35-53	35-61	35-62	35-63	35-71	35-72	35-73	35-81	35-82	35-83
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	jejuensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	sphaericus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	Unclassified	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planomicrobium	Unclassified	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Rummeliibacillus	pycnus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Solibacillus	Unclassified	0	0	29	111	86	611	0	41	83	0	0	41	39	49	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Bacillales	Sporolactobacillaceae	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Asteroleplasma	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	Unclassified	342	651	554	171	167	714	908	640	590	53	1539	958	1177	0	649	107	0	0	0	108	0	1371	257	0	1029	0	82	0	292	115	0	127	564	508	318	160	0	456	95	564	0	0	339	468	371	140	129	394	194	105	0	0	0	0	230	746	0	0	92	339	139	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Catenibacterium	mitsuokai	1093	1941	2207	709	554	1874	5945	2540	1194	151	1690	1931	12499	597	1372	578	761	0	667	699	348	3044	725	114	2486	211	131	256	371	837	226	467	1467	1001	705	488	25	1069	212	1118	659	42	1140	2512	1364	609	983	1765	702	974	553	773	961	147	1090	1302	530	164	297	907	1006	92	132
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	ramosum	0	0	0	0	42	0	0	0	0	0	0	11	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelotrichaceae UCG-003	Unclassified	0	41	0	0	0	25	0	76	0	0	0	22	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	274	0	0	0	14	0	5	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	UCG-004	Unclassified	0	0	0	0	0	0	2	26	0	2	24	28	0	0	7	3	3	10	53	11	6	14	8	44	61	11	101	6	5	0	10	245	39	34	7	8	46	5	4	0	0	0	25	13	0	11	24	10	73	7	0	0	0	0	9	15	0	32	61	11	5	0	32
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Unclassified	Unclassified	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Breznakia	Unclassified	12	0	0	8	0	19	3	6	0	0	7	0	0	0	35	0	347	1419	1045	0	4	5	0	0	0	0	0	0	0	4	0	4	0	0	10	3	0	0	23	0	160	66	6	0	8	0	3	0	14	8	0	51	16	77	0	0	5	0	0	6	36	8	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Catenisphaera	Unclassified	2693	1383	576	1115	2930	703	1059	1050	1476	227	7703	11923	356	883	1100	343	12081	287	14735	383	4407	21476	2763	375	8080	5367	5845	1045	135	4873	761	3382	5256	6312	2853	1201	192	5426	350	3518	6047	3796	1315	8296	20904	8302	1841	9886	6742	4945	7492	1223	3497	1513	9744	4827	2324	1141	1943	5216	2858	3335	1337
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Unclassified	155	103	273	350	473	750	243	131	1782	46	184	949	354	344	129	1090	14	629	81	0	98	107	130	12	39	11	107	3	36	7	6	96	20	0	2889	1021	6	431	71	14	2	0	152	6	33	42	378	0	35	80	17	0	9	0	44	27	35	15	8	34	98	206	8
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	rhusiopathiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	48	18	117	0	0	0	0	37	0	0	0	45	0	0	123	160	0	108	0	0	0	0	0	0	0	39	91	8	16	0	0	0	0	0	0	20	0	0	15	0	51	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae UCG-006	Unclassified	295	442	173	497	200	428	142	558	319	62	409	558	329	180	231	655	40	0	138	237	395	848	818	1467	657	386	720	2166	811	191	112	1225	496	759	516	434	279	1450	2251	514	202	148	150	211	188	147	96	667	69	213	319	42	136	27	371	304	110	99	262	238	242	205	152
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae UCG-009	Unclassified	1431	205	963	135	923	356	188	263	7785	0	1344	141	2956	46	669	401	362	14	131	0	11	17	0	17	60	155	24	8	101	455	232	235	102	114	78	99	0	210	729	0	265	12	0	35	5	0	0	501	0	0	14	24	2780	0	0	0	37	0	0	8	53	7	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	Unclassified	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Faecalicoccus	pleomorphus	0	0	5	0	0	0	11	0	32	0	0	5	13	0	9	0	11	0	13	0	0	320	0	0	107	9	55	4	0	0	0	0	0	11	0	15	0	0	0	9	0	0	27	0	140	26	0	0	31	42	8	0	0	0	0	2	10	26	0	12	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Unclassified	3482	4297	2000	2751	1577	3990	1364	4335	2336	482	2556	2819	3400	1723	2655	1300	3050	59	1769	1695	1415	1658	2291	92	2348	1577	451	284	1124	276	270	4114	1053	725	1797	859	47	1508	191	425	2344	110	5560	1792	1870	5359	488	2616	2001	1785	994	928	859	0	2747	720	1256	1145	1108	2114	2265	411	302
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemania	filiformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	464	0	0	0	0	11	42	347	0	0	0	0	0	0	0	1274	0	0	0	4	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Unclassified	75	164	169	625	253	368	79	596	295	115	191	397	10	138	272	231	57	18	72	1239	585	887	737	98	519	1573	942	389	150	100	122	1387	1254	667	423	421	128	1180	522	219	72	32	1102	110	809	874	540	952	119	253	595	105	793	85	1039	1481	793	508	1107	1316	953	518	335
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	sanguinis	1440	1246	924	28	1546	857	1371	699	2363	396	1261	1861	1317	1273	776	1501	319	77	440	1338	114	6124	1442	479	1602	3240	1616	392	3062	2240	320	1368	911	1657	754	714	488	468	247	401	505	64	697	183	2563	158	254	1134	86	127	137	917	2747	97	123	1513	1281	118	160	2635	222	1387	524
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Unclassified	Unclassified	890	2204	980	1924	1630	1757	478	2799	1293	343	1982	1464	809	445	867	1175	78	141	307	1693	867	1154	1794	289	2933	433	738	1581	976	204	668	3955	1184	131	1786	506	1366	1117	1414	372	626	49	1065	376	308	1822	1726	1053	835	201	574	139	351	483	577	1341	261	871	1253	1326	517	810	1838
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	ZOR0006	Unclassified	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	14	0	7	0	7	0	0	0	0	0	0	0	0	0	0	22	9	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	[Anaerorhabdus] furcosa group	Unclassified	0	12	17	26	13	22	10	19	12	5	32	15	0	41	80	0	0	0	18	115	7	34	39	105	14	48	162	21	2	0	0	196	226	0	190	41	154	102	510	15	0	0	9	8	18	88	98	73	247	7	42	0	9	0	19	109	40	41	223	136	19	183	149
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	[Clostridium] innocuum group	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Unclassified	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
Bacteria	Firmicutes	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium	Unclassified	0	0	0	0	19	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Unclassified	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	Unclassified	268	62	594	389	2003	927	1843	423	964	175	2568	1136	380	394	583	882	3401	131	2687	407	1218	601	181	313	3726	438	176	35	281	7112	1237	527	597	347	1383	284	192	983	103	11294	5614	345	205	506	703	1343	8950	1630	406	555	390	4706	1214	1541	2720	87	3352	95	352	4885	5808	5068	1238
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	suis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	64	0	0	0	0	10	0	0	0	0	0	0	13	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerosphaera	Unclassified	112	137	329	1124	1114	2598	303	431	1847	4380	428	2005	154	7798	979	5611	0	0	25	303	1314	375	128	6	71	70	161	0	262	62	51	1600	0	323	5635	2021	27	3409	80	0	6	0	674	0	66	447	189	8	64	76	0	25	15	0	585	16	63	32	56	27	343	491	29
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Dolosicoccus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	17	0	0	0	0	0	0	0	11	0	0	0	0	0	5	0	4
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Unclassified	0	0	0	50	0	41	0	0	61	0	0	0	0	414	0	231	0	42	0	67	288	449	69	0	212	232	251	11	254	0	0	339	18	115	502	468	0	897	0	94	0	0	223	8	238	362	51	0	97	192	95	207	19	0	335	0	0	0	61	136	129	210	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	tabacinasalis	83	17	38	266	211	64	542	26	603	801	302	382	18	619	153	123	1360	111	633	428	442	277	170	84	915	509	273	8	408	2022	905	726	200	675	1084	302	195	561	299	8987	579	47	1797	451	607	5392	4025	594	1292	1758	868	1507	449	101	8542	136	1431	109	488	7161	6421	5191	991
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Globicatella	Unclassified	48	100	187	504	886	409	287	149	1812	786	448	372	79	2555	321	1821	0	77	18	161	368	329	122	55	460	115	80	10	317	153	43	390	39	222	2735	554	36	1525	148	1485	8	0	289	18	109	515	484	16	93	307	140	41	1	0	683	21	126	22	182	28	560	300	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Globicatella	sulfidifaciens	0	0	0	0	0	0	0	0	0	0	58	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Ignavigranum	Unclassified	137	81	141	1813	607	593	805	204	1895	5348	714	4622	50	14856	483	4708	1489	285	499	661	992	1291	305	38	636	649	1474	63	2086	748	391	4255	53	1348	1020	1206	410	3050	409	1428	831	9	1671	124	527	2212	1162	172	1086	755	1765	1023	207	16	3318	43	1460	80	278	2284	5005	2267	273
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alkalibacterium	Unclassified	0	0	0	0	0	0	0	0	0	0	0	30	0	19	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alkalibacterium	iburiense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Alloiococcus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	606	0	0	110	0	0	79	0	0	0	0	0	0	0	0	0	14	0	11	0	0	60	0	110	0	0	107	30	4	44
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	Unclassified	0	0	8	0	0	0	5	0	0	0	0	0	0	18	0	0	0	0	0	15	13	18	14	3	18	28	86	0	116	118	53	990	0	519	170	215	100	36	18	309	0	0	116	6	85	161	33	13	47	77	39	31	0	0	599	0	384	0	23	927	2237	2951	126
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Atopostipes	suicloacalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Desemzia	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Desemzia	incerta	28	29	136	16	130	96	252	185	370	0	74	118	411	20	82	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	Unclassified	10	0	171	726	432	825	324	353	911	1481	427	782	17	1918	413	2032	30	36	63	147	125	243	157	27	139	122	106	0	66	47	0	187	0	125	851	389	28	453	60	42	10	0	385	0	139	351	220	0	73	164	33	59	26	0	404	14	38	0	35	110	828	324	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	arthritidis	75	244	512	2860	1055	2105	1520	1235	2898	4268	1664	2610	206	5199	1669	5279	0	58	0	198	191	74	21	0	198	72	68	0	53	0	0	673	40	107	4369	568	80	674	73	0	0	0	401	0	0	251	436	26	63	39	44	46	0	0	334	26	39	0	62	20	295	2180	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	dankookensis	96	197	424	1303	1642	2455	594	1264	2591	5198	927	3283	123	2382	1149	6792	0	0	16	440	351	676	375	0	307	427	183	0	207	60	19	521	67	87	1393	835	0	908	48	24	15	0	887	28	417	848	780	39	193	91	76	44	22	0	951	70	97	22	231	197	1261	629	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Lacticigenium	Unclassified	0	0	0	0	0	49	13	37	36	135	10	24	0	75	17	191	0	0	0	0	0	21	0	0	0	0	0	0	24	0	0	28	0	0	0	36	0	25	0	22	11	0	11	0	0	35	22	0	0	0	0	0	0	0	36	0	0	0	0	16	134	55	9
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Unclassified	Unclassified	238	66	498	2049	435	1416	1628	1157	1247	6173	3468	8156	40	11296	754	6104	677	32	1414	473	321	1583	216	64	1092	678	700	12	1233	1695	99	1449	205	245	669	1158	51	1092	108	748	205	8	615	93	268	521	979	234	78	490	335	2133	200	49	1666	51	1148	33	159	1957	2329	1712	435
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Unclassified	160	99	777	158	1889	1354	1391	228	1743	414	487	1979	743	558	273	2549	525	265	536	330	136	55	199	15	126	95	18	0	74	0	0	82	0	30	2064	349	13	572	32	187	54	58	597	174	0	213	784	32	98	33	0	90	59	0	193	83	60	0	0	1974	380	192	55
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	asini	0	0	0	0	272	166	317	0	660	0	167	0	313	0	50	197	146	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	52	0	0	0	0	0	62	174	0	0	0	0	33	0	58	0	0	0	39	0	1399	104	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	avium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	diestrammenae	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	27	0	0	96	0	0	5	0	0	0	0	25	0	0	0	0	0	37	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	eurekensis	69	198	304	451	1495	3031	380	551	1194	1069	589	983	309	1106	545	2523	0	0	47	40	233	75	190	0	38	85	0	0	83	43	0	144	0	0	1870	124	0	227	0	0	340	0	754	36	203	478	1396	0	335	267	38	147	132	0	445	99	29	67	108	66	667	745	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	faecium	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	lemanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Unclassified	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	29	0	0	85	0	0	0	0	0	0	0	21	0	0	12	0	35	19	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	HT002	Unclassified	47453	21428	43229	14902	13553	20242	76473	27884	36287	12908	37186	37472	33184	36488	57289	38553	5930	264	15562	41205	52926	38913	20178	2644	70633	11595	51252	18580	23915	40845	10002	26809	20325	22561	22350	26385	2087	59468	1625	44962	3524	1395	35265	46708	43836	18444	1339	25124	21052	26664	53654	3690	4425	13504	40256	8289	93935	31579	42765	47598	34641	10459	33437
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Unclassified	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Unclassified	31706	42061	69513	70984	6768	36075	45091	106079	85881	41663	58260	84451	69228	143180	103508	75244	2880	496	19521	63086	122087	59919	52125	4103	34586	25529	35760	19424	49820	23666	63719	68857	15729	30157	27841	31076	5216	29555	4573	67059	1217	703	90519	85388	72823	49565	3816	22158	71193	123364	89699	4220	6484	5091	73997	8749	73316	136072	103616	55781	105584	16269	61704
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	delbrueckii	211	59	895	85	12	1433	7736	804	42	12	178	379	578	13646	716	430	38	0	28	908	506	238	1924	0	2664	167	14	20	1481	77	61	1206	122	4146	498	1764	112	2007	0	69	244	9	6579	27	179	84	18	119	126	16	37	0	0	17	2957	42	10337	37	626	185	147	795	217
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Unclassified	17	5	175	10	0	752	382	13	10	0	124	41	62	489	328	565	5	0	0	132	63	40	676	9	241	22	0	0	8	12	20	108	48	93	851	267	11	45	109	17	16	0	849	194	123	682	35	114	152	522	108	8	0	0	5133	0	92	132	654	521	338	2426	48
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Unclassified	4002	3430	13681	5479	712	2152	15582	5880	2932	2601	9570	9458	19565	13745	10537	3131	1984	133	1672	921	10307	4311	16387	313	6827	2482	3047	3727	2751	4359	1699	4877	1058	2772	1756	3202	86	7648	459	971	450	121	13821	6406	2776	5324	58	1706	3721	19790	4498	454	217	64	15552	453	15871	9321	3901	7673	12747	5002	5698
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
